problem 1
Time: 0.0
20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000
20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000
20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000
20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000
20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000
20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000
20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000
20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000
20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000
20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0000
20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000

Time: 25.0
20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000
20.0000,19.1787,18.4140,17.7506,17.2143,16.8100,16.5256,16.3395,16.2277,16.1695,16.1517,16.1695,16.2277,16.3395,16.5256,16.8100,17.2143,17.7506,18.4140,19.1787,20.0000
20.0000,18.4405,16.9882,15.7286,14.7102,13.9424,13.4024,13.0491,12.8367,12.7264,12.6925,12.7264,12.8367,13.0491,13.4024,13.9424,14.7102,15.7286,16.9882,18.4405,20.0000
20.0000,17.8579,15.8633,14.1331,12.7344,11.6798,10.9382,10.4529,10.1612,10.0097,9.9632,10.0097,10.1612,10.4529,10.9382,11.6798,12.7344,14.1331,15.8633,17.8579,20.0000
20.0000,17.4861,15.1452,13.1146,11.4731,10.2355,9.3652,8.7957,8.4534,8.2756,8.2210,8.2756,8.4534,8.7957,9.3652,10.2355,11.4731,13.1146,15.1452,17.4861,20.0000
20.0000,17.3584,14.8986,12.7650,11.0401,9.7397,8.8252,8.2267,7.8671,7.6802,7.6229,7.6802,7.8671,8.2267,8.8252,9.7397,11.0401,12.7650,14.8986,17.3584,20.0000
20.0000,17.4861,15.1452,13.1146,11.4731,10.2355,9.3652,8.7957,8.4534,8.2756,8.2210,8.2756,8.4534,8.7957,9.3652,10.2355,11.4731,13.1146,15.1452,17.4861,20.0000
20.0000,17.8579,15.8633,14.1331,12.7344,11.6798,10.9382,10.4529,10.1612,10.0097,9.9632,10.0097,10.1612,10.4529,10.9382,11.6798,12.7344,14.1331,15.8633,17.8579,20.0000
20.0000,18.4405,16.9882,15.7286,14.7102,13.9424,13.4024,13.0491,12.8367,12.7264,12.6925,12.7264,12.8367,13.0491,13.4024,13.9424,14.7102,15.7286,16.9882,18.4405,20.0000
20.0000,19.1787,18.4140,17.7506,17.2143,16.8100,16.5256,16.3395,16.2277,16.1695,16.1517,16.1695,16.2277,16.3395,16.5256,16.8100,17.2143,17.7506,18.4140,19.1787,20.0000
20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000

Time: 50.0
20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000
20.0000,19.7101,19.4306,19.1710,18.9387,18.7393,18.5758,18.4496,18.3603,18.3074,18.2898,18.3074,18.3603,18.4496,18.5758,18.7393,18.9387,19.1710,19.4306,19.7101,20.0000
20.0000,19.4486,18.9170,18.4231,17.9813,17.6019,17.2911,17.0509,16.8812,16.7804,16.7470,16.7804,16.8812,17.0509,17.2911,17.6019,17.9813,18.4231,18.9170,19.4486,20.0000
20.0000,19.2411,18.5095,17.8296,17.2215,16.6994,16.2715,15.9410,15.7074,15.5687,15.5227,15.5687,15.7074,15.9410,16.2715,16.6994,17.2215,17.8296,18.5095,19.2411,20.0000
20.0000,19.1079,18.2478,17.4485,16.7337,16.1199,15.6169,15.2284,14.9538,14.7907,14.7367,14.7907,14.9538,15.2284,15.6169,16.1199,16.7337,17.4485,18.2478,19.1079,20.0000
20.0000,19.0620,18.1576,17.3172,16.5656,15.9203,15.3914,14.9829,14.6941,14.5227,14.4658,14.5227,14.6941,14.9829,15.3914,15.9203,16.5656,17.3172,18.1576,19.0620,20.0000
20.0000,19.1079,18.2478,17.4485,16.7337,16.1199,15.6169,15.2284,14.9538,14.7907,14.7367,14.7907,14.9538,15.2284,15.6169,16.1199,16.7337,17.4485,18.2478,19.1079,20.0000
20.0000,19.2411,18.5095,17.8296,17.2215,16.6994,16.2715,15.9410,15.7074,15.5687,15.5227,15.5687,15.7074,15.9410,16.2715,16.6994,17.2215,17.8296,18.5095,19.2411,20.0000
20.0000,19.4486,18.9170,18.4231,17.9813,17.6019,17.2911,17.0509,16.8812,16.7804,16.7470,16.7804,16.8812,17.0509,17.2911,17.6019,17.9813,18.4231,18.9170,19.4486,20.0000
20.0000,19.7101,19.4306,19.1710,18.9387,18.7393,18.5758,18.4496,18.3603,18.3074,18.2898,18.3074,18.3603,18.4496,18.5758,18.7393,18.9387,19.1710,19.4306,19.7101,20.0000
20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000

Time: 75.0
20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000,20.0000
20.0000,19.8836,19.7704,19.6634,19.5655,19.4790,19.4058,19.3475,19.3052,19.2795,19.2709,19.2795,19.3052,19.3475,19.4058,19.4790,19.5655,19.6634,19.7704,19.8836,20.0000
20.0000,19.7786,19.5632,19.3598,19.1735,19.0089,18.8698,18.7589,18.6783,18.6295,18.6131,18.6295,18.6783,18.7589,18.8698,19.0089,19.1735,19.3598,19.5632,19.7786,20.0000
20.0000,19.6952,19.3988,19.1188,18.8624,18.6359,18.4444,18.2918,18.1809,18.1137,18.0911,18.1137,18.1809,18.2918,18.4444,18.6359,18.8624,19.1188,19.3988,19.6952,20.0000
