0.0460,0.0000,0.1606,0.3066,0.4241,0.5004,0.5270,0.5004,0.4241,0.3066,0.1606,0.0000
0.0470,0.0000,0.1591,0.3038,0.4200,0.4955,0.5217,0.4955,0.4200,0.3038,0.1591,0.0000
0.0480,0.0000,0.1577,0.3009,0.4159,0.4905,0.5164,0.4905,0.4159,0.3009,0.1577,0.0000
0.0490,0.0000,0.1562,0.2981,0.4119,0.4857,0.5112,0.4857,0.4119,0.2981,0.1562,0.0000
0.0500,0.0000,0.1548,0.2953,0.4079,0.4808,0.5061,0.4808,0.4079,0.2953,0.1548,0.0000
0.0510,0.0000,0.1534,0.2925,0.4039,0.4761,0.5011,0.4761,0.4039,0.2925,0.1534,0.0000
0.0520,0.0000,0.1519,0.2897,0.4000,0.4714,0.4961,0.4714,0.4000,0.2897,0.1519,0.0000
0.0530,0.0000,0.1505,0.2870,0.3961,0.4667,0.4911,0.4667,0.3961,0.2870,0.1505,0.0000
0.0540,0.0000,0.1491,0.2842,0.3922,0.4621,0.4862,0.4621,0.3922,0.2842,0.1491,0.0000
0.0550,0.0000,0.1477,0.2815,0.3884,0.4575,0.4814,0.4575,0.3884,0.2815,0.1477,0.0000
0.0560,0.0000,0.1463,0.2788,0.3846,0.4530,0.4766,0.4530,0.3846,0.2788,0.1463,0.0000
0.0570,0.0000,0.1449,0.2762,0.3809,0.4485,0.4719,0.4485,0.3809,0.2762,0.1449,0.0000
0.0580,0.0000,0.1436,0.2735,0.3772,0.4441,0.4672,0.4441,0.3772,0.2735,0.1436,0.0000
0.0590,0.0000,0.1422,0.2709,0.3735,0.4397,0.4626,0.4397,0.3735,0.2709,0.1422,0.0000
0.0600,0.0000,0.1409,0.2683,0.3699,0.4354,0.4580,0.4354,0.3699,0.2683,0.1409,0.0000
0.0610,0.0000,0.1395,0.2657,0.3663,0.4311,0.4535,0.4311,0.3663,0.2657,0.1395,0.0000
0.0620,0.0000,0.1382,0.2631,0.3627,0.4269,0.4490,0.4269,0.3627,0.2631,0.1382,0.0000
0.0630,0.0000,0.1369,0.2606,0.3592,0.4227,0.4446,0.4227,0.3592,0.2606,0.1369,0.0000
0.0640,0.0000,0.1355,0.2581,0.3556,0.4185,0.4402,0.4185,0.3556,0.2581,0.1355,0.0000
0.0650,0.0000,0.1342,0.2556,0.3522,0.4144,0.4359,0.4144,0.3522,0.2556,0.1342,0.0000
0.0660,0.0000,0.1330,0.2531,0.3487,0.4103,0.4316,0.4103,0.3487,0.2531,0.1330,0.0000
0.0670,0.0000,0.1317,0.2507,0.3453,0.4063,0.4273,0.4063,0.3453,0.2507,0.1317,0.0000
0.0680,0.0000,0.1304,0.2482,0.3420,0.4023,0.4231,0.4023,0.3420,0.2482,0.1304,0.0000
0.0690,0.0000,0.1291,0.2458,0.3386,0.3983,0.4189,0.3983,0.3386,0.2458,0.1291,0.0000
0.0700,0.0000,0.1279,0.2434,0.3353,0.3944,0.4148,0.3944,0.3353,0.2434,0.1279,0.0000
0.0710,0.0000,0.1267,0.2411,0.3320,0.3906,0.4107,0.3906,0.3320,0.2411,0.1267,0.0000
0.0720,0.0000,0.1254,0.2387,0.3288,0.3867,0.4067,0.3867,0.3288,0.2387,0.1254,0.0000
0.0730,0.0000,0.1242,0.2364,0.3256,0.3829,0.4027,0.3829,0.3256,0.2364,0.1242,0.0000
0.0740,0.0000,0.1230,0.2341,0.3224,0.3792,0.3987,0.3792,0.3224,0.2341,0.1230,0.0000
0.0750,0.0000,0.1218,0.2318,0.3192,0.3754,0.3948,0.3754,0.3192,0.2318,0.1218,0.0000
0.0760,0.0000,0.1206,0.2296,0.3161,0.3718,0.3910,0.3718,0.3161,0.2296,0.1206,0.0000
0.0770,0.0000,0.1195,0.2273,0.3130,0.3681,0.3871,0.3681,0.3130,0.2273,0.1195,0.0000
0.0780,0.0000,0.1183,0.2251,0.3100,0.3645,0.3833,0.3645,0.3100,0.2251,0.1183,0.0000
0.0790,0.0000,0.1172,0.2229,0.3069,0.3609,0.3796,0.3609,0.3069,0.2229,0.1172,0.0000
0.0800,0.0000,0.1160,0.2207,0.3039,0.3574,0.3758,0.3574,0.3039,0.2207,0.1160,0.0000
0.0810,0.0000,0.1149,0.2186,0.3010,0.3539,0.3721,0.3539,0.3010,0.2186,0.1149,0.0000
0.0820,0.0000,0.1138,0.2165,0.2980,0.3504,0.3685,0.3504,0.2980,0.2165,0.1138,0.0000
0.0830,0.0000,0.1127,0.2143,0.2951,0.3470,0.3649,0.3470,0.2951,0.2143,0.1127,0.0000
0.0840,0.0000,0.1116,0.2123,0.2922,0.3436,0.3613,0.3436,0.2922,0.2123,0.1116,0.0000
0.0850,0.0000,0.1105,0.2102,0.2894,0.3402,0.3578,0.3402,0.2894,0.2102,0.1105,0.0000
0.0860,0.0000,0.1094,0.2081,0.2865,0.3369,0.3543,0.3369,0.2865,0.2081,0.1094,0.0000
0.0870,0.0000,0.1083,0.2061,0.2837,0.3336,0.3508,0.3336,0.2837,0.2061,0.1083,0.0000
0.0880,0.0000,0.1073,0.2041,0.2809,0.3303,0.3473,0.3303,0.2809,0.2041,0.1073,0.0000
0.0890,0.0000,0.1062,0.2021,0.2782,0.3271,0.3439,0.3271,0.2782,0.2021,0.1062,0.0000
0.0900,0.0000,0.1052,0.2001,0.2755,0.3239,0.3406,0.3239,0.2755,0.2001,0.1052,0.0000
0.0910,0.0000,0.1042,0.1982,0.2728,0.3207,0.3372,0.3207,0.2728,0.1982,0.1042,0.0000
0.0920,0.0000,0.1031,0.1962,0.2701,0.3176,0.3339,0.3176,0.2701,0.1962,0.1031,0.0000
0.0930,0.0000,0.1021,0.1943,0.2675,0.3145,0.3307,0.3145,0.2675,0.1943,0.1021,0.0000
0.0940,0.0000,0.1011,0.1924,0.2648,0.3114,0.3274,0.3114,0.2648,0.1924,0.1011,0.0000
0.0950,0.0000,0.1002,0.1905,0.2623,0.3083,0.3242,0.3083,0.2623,0.1905,0.1002,0.0000
0.0960,0.0000,0.0992,0.1887,0.2597,0.3053,0.3210,0.3053,0.2597,0.1887,0.0992,0.0000
0.0970,0.0000,0.0982,0.1868,0.2571,0.3023,0.3179,0.3023,0.2571,0.1868,0.0982,0.0000
0.0980,0.0000,0.0972,0.1850,0.2546,0.2994,0.3148,0.2994,0.2546,0.1850,0.0972,0.0000
0.0990,0.0000,0.0963,0.1832,0.2521,0.2964,0.3117,0.2964,0.2521,0.1832,0.0963,0.0000
0.1000,0.0000,0.0954,0.1814,0.2497,0.2935,0.3086,0.2935,0.2497,0.1814,0.0954,0.0000
